OrderQuantity,Sales,Discount,Profit,UnitPrice,ShippingCost,Region,ProductCategory,ProductSub-Category,ProductBaseMargin
44,729.75,0.02,375.25,15.67,1.39,West,Office Supplies,Envelopes,0.38
28,1417.21,0.07,63.88,51.65,18.45,West,Furniture,Office Furnishings,0.65
11,1154.9375,0.04,-176.06,125.99,8.99,West,Technology,Telephones and Communication,0.57
46,27875.54,0,-635.69,599.99,24.49,Central,Technology,Copiers and Fax,0.44
49,2030.44,0.04,938.26,40.99,5.86,Central,Office Supplies,Paper,0.36
47,695.99,0.09,-157.44,15.31,8.78,Central,Office Supplies,Storage & Organization,0.57
2,48.84,0.01,-21.2,18.97,9.03,Central,Office Supplies,Paper,0.37
43,337.01,0.05,147.2,7.98,1.25,West,Office Supplies,Paper,0.35
50,6093.242,0.09,1174.38,155.99,8.08,West,Technology,Telephones and Communication,0.6
13,603.347,0.08,142.98,55.99,1.25,Central,Technology,Telephones and Communication,0.35
44,770.53,0.04,30.17,16.91,6.25,Central,Office Supplies,Storage & Organization,0.58
37,1984.61,0.05,585.03,55.48,14.3,East,Office Supplies,Paper,0.37
5,53.66,0.09,5.69,10.94,1.39,East,Office Supplies,Envelopes,0.35
28,2232.15,0.05,-746.44,80.98,35,West,Office Supplies,Storage & Organization,0.81
26,7007.19,0.05,-274.95,279.48,35,West,Office Supplies,Storage & Organization,0.8
24,1339.25,0.03,142.51,56.96,13.22,Central,Office Supplies,Appliances,0.56
25,14240.76,0.06,3128.69,599.99,24.49,Central,Technology,Copiers and Fax,0.5
38,167.41,0.05,-161.57,4.28,6.72,Central,Office Supplies,Paper,0.4
11,1612.93,0,321.25,140.99,13.99,Central,Technology,Office Machines,0.37
22,152.44,0.03,-40.76,6.48,5.86,South,Office Supplies,Paper,0.36
37,223.74,0.01,39.63,5.98,2.5,Central,Office Supplies,Envelopes,0.36
2,26.82,0,26.21,10.4,5.4,Central,Furniture,Office Furnishings,0.51
1,13.96,0.06,-4.7,10.91,2.99,East,Office Supplies,Binders and Binder Accessories,0.38
50,531.48,0.08,232.58,10.67,1.39,East,Office Supplies,Envelopes,0.39
29,3524.55,0.08,-570.18,130.98,30,East,Furniture,Chairs & Chairmats,0.78
42,890.61,0.05,297.11,22.23,3.63,East,Furniture,Office Furnishings,0.52
10,64.19,0.08,3.77,6.68,1.5,East,Office Supplies,Pens & Art Supplies,0.48
48,538.22,0.01,-154.66,10.97,6.5,Central,Technology,Computer Peripherals,0.64
11,1064.23,0.06,-127.56,99.99,19.99,Central,Technology,Computer Peripherals,0.52
18,3497.05,0,282.18,193.17,19.99,Central,Office Supplies,Storage & Organization,0.71
44,774.0525,0.08,-96.34,20.99,3.3,Central,Technology,Telephones and Communication,0.81
2,60.5625,0.02,-165.54,35.99,1.1,East,Technology,Telephones and Communication,0.55
31,2976.21,0.07,-277.63,100.98,35.84,West,Furniture,Bookcases,0.62
37,1894.1655,0.1,134.73,65.99,8.99,West,Technology,Telephones and Communication,0.58
25,495.8,0.03,107.82,19.04,6.38,South,Furniture,Office Furnishings,0.56
28,1645.51,0.06,300.34,59.76,9.71,South,Office Supplies,Storage & Organization,0.57
16,109.9,0.01,-28.95,6.54,5.27,West,Office Supplies,Binders and Binder Accessories,0.36
17,477.5045,0.09,-245.56,35.99,5,Central,Technology,Telephones and Communication,0.85
10,5056.89,0.02,789.05,500.98,26,Central,Furniture,Chairs & Chairmats,0.6
45,3500.1,0.01,-2661.32,70.89,89.3,Central,Furniture,Tables,0.72
12,87.11,0.08,-43.65,7.28,3.52,East,Technology,Computer Peripherals,0.68
19,639.3,0.05,30.21,34.99,7.73,East,Office Supplies,Pens & Art Supplies,0.59
20,393.31,0.04,84.3,19.98,5.86,Central,Office Supplies,Paper,0.38
3,74.05,0.02,44.54,19.99,11.17,Central,Furniture,Office Furnishings,0.6
49,14981.74,0.02,-1791.5,299.99,11.64,South,Technology,Copiers and Fax,0.5
36,5587.2,0.05,2254.16,162.93,19.99,South,Office Supplies,Envelopes,0.39
49,401.39,0.03,161.95,8.34,0.96,South,Furniture,Office Furnishings,0.43
9,1031.06,0.03,39.36,115.79,1.99,Central,Technology,Computer Peripherals,0.49
8,301.57,0,-77.31,33.94,19.19,East,Furniture,Chairs & Chairmats,0.58
40,7813.7,0.09,2154.33,199.99,24.49,Central,Technology,Copiers and Fax,0.46
31,164.92,0.04,-54.36,4.98,4.86,Central,Office Supplies,Paper,0.38
41,802.16,0.1,-293.45,19.94,14.87,East,Furniture,Office Furnishings,0.57
50,3333.1,0.1,-85.03,73.98,4,East,Technology,Computer Peripherals,0.79
27,55.68,0.04,0.26,2.1,0.7,East,Office Supplies,Pens & Art Supplies,0.57
16,237.54,0.04,29.76,13.79,8.78,South,Furniture,Office Furnishings,0.43
3,143.5,0.08,-27.51,48.91,5.81,South,Office Supplies,Paper,0.38
8,507.74,0.05,-118.54,55.5,52.2,Central,Furniture,Office Furnishings,0.72
30,12600.99,0.05,2963.48,442.14,14.7,Central,Technology,Office Machines,0.56
23,67.47,0.03,-100.6,2.66,6.35,East,Office Supplies,Envelopes,0.36
6,646.14,0.07,-265.62,101.41,35,West,Office Supplies,Storage & Organization,0.82
16,323.26,0.06,98.34,20.24,6.67,South,Furniture,Office Furnishings,0.49
25,74.07,0.04,4.37,2.88,1.49,South,Office Supplies,Binders and Binder Accessories,0.36
29,1529.0565,0.06,201.73,65.99,3.99,South,Technology,Telephones and Communication,0.59
37,5753.85,0,2509.52,150.98,13.99,Central,Technology,Office Machines,0.38
14,138.31,0.07,-31.16,9.77,6.02,Central,Furniture,Office Furnishings,0.48
41,438.66,0.01,58.86,9.99,4.78,South,Office Supplies,Paper,0.4
32,416.99,0.02,-93.62,12.88,4.59,South,Office Supplies,"Scissors, Rulers and Trimmers",0.82
12,82.64,0.1,0.35,7.08,2.35,East,Office Supplies,Pens & Art Supplies,0.47
3,315.27,0.08,278.6,105.98,13.99,East,Furniture,Office Furnishings,0.65
29,9492.92,0.05,772.04,328.14,91.05,Central,Office Supplies,Appliances,0.57
7,855.03,0.08,-1.68,128.24,12.65,South,Furniture,Chairs & Chairmats,
31,196.58,0.04,-102.16,5.98,4.38,South,Technology,Computer Peripherals,0.75
40,121.92,0.09,51.23,2.88,0.5,East,Office Supplies,Labels,0.39
26,1096.17,0.01,110.78,40.99,19.99,East,Office Supplies,Paper,0.36
31,835.11,0,213.79,25.38,8.99,West,Furniture,Office Furnishings,0.5
10,54.52,0.01,-20.57,4.98,4.72,West,Office Supplies,Paper,0.36
18,611.71,0.02,93.23,31.74,12.62,Central,Office Supplies,Binders and Binder Accessories,0.37
11,985.01,0.04,186.05,90.48,19.99,South,Office Supplies,Envelopes,0.4
36,350.71,0.02,-15.3,9.77,6.02,South,Furniture,Office Furnishings,0.48
2,75.23,0.09,-51.5,34.99,7.73,South,Office Supplies,Pens & Art Supplies,0.59
50,343.94,0.02,-157.4,6.48,7.37,West,Office Supplies,Paper,0.37
37,376.58,0.09,1.33,10.4,5.4,East,Furniture,Office Furnishings,0.51
48,18235.47,0.03,1166.93,370.98,99,Central,Office Supplies,Storage & Organization,0.65
16,2631.107,0,297.11,179.99,13.99,Central,Technology,Telephones and Communication,0.57
45,12685.544,0.02,3985.11,348.21,40.19,West,Furniture,Tables,0.62
32,209.42,0.1,65.41,6.74,1.72,Central,Office Supplies,Paper,0.35
18,56.13,0.02,-58.47,2.88,5.33,East,Office Supplies,Labels,0.36
21,423.24,0.1,128.83,21.38,2.99,West,Office Supplies,Binders and Binder Accessories,0.37
38,465.9,0.05,79.34,12.28,4.86,East,Office Supplies,Paper,0.38
20,845.7,0.02,221.6,39.48,1.99,Central,Technology,Computer Peripherals,0.54
25,467,0.04,69.97,17.67,8.99,Central,Furniture,Office Furnishings,0.47
36,64.43,0.07,-18.64,1.88,1.49,Central,Furniture,Tables,0.66
3,614.14,0.09,-735.27,199.99,24.49,South,Technology,Copiers and Fax,0.46
4,1280.73,0.09,-774.89,320.64,43.57,East,Furniture,Tables,0.63
12,94.83,0.02,29.87,7.64,1.39,East,Office Supplies,Envelopes,0.36
32,324.4,0.1,-46.98,10.89,4.5,Central,Office Supplies,Appliances,0.59
19,137.02,0.01,-46.89,6.48,6.6,Central,Office Supplies,Paper,0.37
7,37.8,0.06,-18.31,4.98,4.7,Central,Office Supplies,Paper,0.38
30,183.28,0.04,33.88,6.08,1.17,Central,Office Supplies,Pens & Art Supplies,0.56
1,13.04,0.06,-6.62,10.48,2.89,East,Office Supplies,Pens & Art Supplies,0.6
38,251.3,0.1,-112.72,7.1,6.05,South,Office Supplies,Binders and Binder Accessories,0.39
20,246.63,0.08,31.54,12.28,4.86,West,Office Supplies,Paper,0.38
12,94.52,0.06,-36.23,7.45,6.28,West,Office Supplies,Binders and Binder Accessories,0.4
19,75.19,0.05,-93.67,3.75,7.5,South,Office Supplies,Labels,0.37
22,106.69,0.01,-76.6,4.54,5.83,West,Office Supplies,Binders and Binder Accessories,0.36
41,6126.93,0.01,-1704.89,146.05,80.2,West,Furniture,Tables,0.71
3,87.09,0.1,-42.73,29.34,7.87,West,Furniture,Office Furnishings,0.54
42,196.1,0.07,71.65,4.76,0.88,West,Office Supplies,Paper,0.39
3,1540.77,0.04,-1572.64,499.99,24.49,East,Technology,Copiers and Fax,0.36
12,769.17,0,-212.01,58.14,36.61,West,Furniture,Bookcases,0.61
18,7370.84,0.09,999.87,449.99,49,West,Technology,Copiers and Fax,0.38
41,226.68,0.04,-159.35,4.98,7.28,South,Office Supplies,Paper,0.38
10,6350.29,0.02,-735.97,599.99,24.49,South,Technology,Copiers and Fax,0.5
1,232.67,0.02,-105.14,223.98,15.01,Central,Office Supplies,Binders and Binder Accessories,0.38
34,4805.92,0.07,-393.96,140.98,36.09,Central,Furniture,Bookcases,0.77
18,56.41,0.02,11.92,3.08,0.99,West,Office Supplies,Labels,0.37
39,147.71,0,-30.25,3.68,1.32,West,Office Supplies,"Scissors, Rulers and Trimmers",0.83
39,1678.34,0.05,670.11,43.98,1.99,West,Technology,Computer Peripherals,0.44
47,181.13,0,-11.39,3.69,2.5,Central,Office Supplies,Envelopes,0.39
9,196.12,0.01,4.41,20.89,1.99,Central,Technology,Computer Peripherals,0.48
32,216.51,0.02,109.29,6.3,0.5,South,Office Supplies,Labels,0.39
31,197.59,0.09,-73.62,6.81,5.48,East,Office Supplies,Binders and Binder Accessories,0.37
4,73.9,0.06,-39.64,15.99,13.18,East,Office Supplies,Binders and Binder Accessories,0.37
10,401.14,0.1,-131.03,40.98,6.5,South,Technology,Computer Peripherals,0.74
8,1209.37,0.09,-407.85,150.98,66.27,Central,Furniture,Bookcases,0.65
33,67.85,0.05,1.05,2.1,0.7,East,Office Supplies,Pens & Art Supplies,0.57
26,139.61,0.01,-92.04,4.89,4.93,West,Technology,Computer Peripherals,0.66
1,11.08,0.09,-9.69,5.8,5.59,West,Office Supplies,Binders and Binder Accessories,0.4
27,135.86,0.04,-73.42,4.98,5.49,Central,Office Supplies,Paper,0.38
36,220.45,0.1,101.4,6.3,0.5,South,Office Supplies,Labels,0.39
25,388.71,0.01,36.43,14.27,7.27,West,Office Supplies,Binders and Binder Accessories,0.38
5,64.97,0.1,-190.3,3.48,49,South,Office Supplies,Appliances,0.59
44,777.63,0.03,-70.54,16.99,8.99,Central,Office Supplies,Pens & Art Supplies,0.56
44,669.01,0.08,299.35,15.74,1.39,South,Office Supplies,Envelopes,0.4
30,301.6,0.01,-24.93,9.65,6.22,South,Furniture,Office Furnishings,0.55
8,460.5895,0.02,-171.2,65.99,8.99,West,Technology,Telephones and Communication,0.56
1,62.26,0.09,-23.24,54.96,10.75,Central,Office Supplies,Paper,0.36
47,58.53,0.07,-24.86,1.26,0.7,Central,Office Supplies,Rubber Bands,0.81
23,1028.16,0.07,405.16,55.99,1.25,South,Technology,Telephones and Communication,0.35
3,9172.32,0.06,-8570.45,3502.14,8.73,West,Technology,Office Machines,0.57
40,1233.51,0.05,308.67,30.98,9.18,East,Office Supplies,Paper,0.4
8,60.17,0,-18.24,6.68,5.66,West,Office Supplies,Paper,0.37
43,5677.87,0.04,-824.09,130.98,54.74,West,Furniture,Bookcases,0.69
9,732.72,0.03,8.6,83.1,6.13,West,Technology,Computer Peripherals,0.45
32,687.47,0.1,-1533.15,20.98,53.03,West,Office Supplies,Storage & Organization,0.78
35,897.42,0.08,127.17,26.64,5.3,East,Furniture,Chairs & Chairmats,
27,306.02,0.08,-6.7,12.07,6.2,East,Furniture,Office Furnishings,0.52
31,813.41,0.09,284.65,28.48,1.99,West,Technology,Computer Peripherals,0.4
41,8958.46,0.02,2593.14,209.84,21.21,East,Furniture,Office Furnishings,0.59
21,4201.08,0.01,1162.76,194.3,11.54,East,Furniture,Office Furnishings,0.59
5,43.55,0.1,-3.64,9.11,2.15,East,Office Supplies,Paper,0.4
31,157.79,0.09,-95.92,4.98,6.07,Central,Office Supplies,Paper,0.36
23,128.97,0.03,-1045.25,3.48,49,West,Office Supplies,Appliances,0.59
20,238.77,0.02,-78.81,11.66,7.95,West,Office Supplies,Pens & Art Supplies,0.58
20,257.34,0.04,12.82,12.98,3.14,West,Office Supplies,"Scissors, Rulers and Trimmers",0.6
16,2826.9,0.07,337.29,180.98,26.2,Central,Furniture,Chairs & Chairmats,0.59
37,7834.77,0.04,297.79,216.6,64.2,Central,Furniture,Chairs & Chairmats,0.59
18,127.56,0.01,-57.11,6.6,4.07,Central,Technology,Computer Peripherals,0.66
19,376.21,0.03,89.56,18.99,5.23,Central,Office Supplies,Binders and Binder Accessories,0.37
31,203.53,0.06,-101.28,6.68,6.93,South,Office Supplies,Paper,0.37
43,856.45,0.03,265.1,19.84,4.1,East,Office Supplies,Pens & Art Supplies,0.44
1,6.75,0.08,-2.31,5.84,1,East,Office Supplies,Pens & Art Supplies,0.38
23,631.99,0.08,-43.96,27.48,4,Central,Technology,Computer Peripherals,0.75
1,10.17,0.02,-4.09,5.18,2.04,West,Office Supplies,Paper,0.36
4,23.58,0.09,-2.87,5.84,0.83,West,Office Supplies,Pens & Art Supplies,0.49
43,2438.7,0,-1413.18,55.5,52.2,West,Furniture,Office Furnishings,0.72
5,107.41,0.05,0.19,19.98,5.86,West,Office Supplies,Paper,0.38
23,404.24,0.02,-76.99,15.99,13.18,Central,Office Supplies,Binders and Binder Accessories,0.37
32,1381.88,0.09,598.2,46.94,6.77,Central,Furniture,Office Furnishings,0.44
37,1601.24,0.08,520.69,46.89,5.1,Central,Office Supplies,Appliances,0.46
40,501.31,0.05,38.23,12.98,3.14,Central,Office Supplies,"Scissors, Rulers and Trimmers",0.6
10,784.08,0.02,-222.77,70.98,46.74,East,Furniture,Bookcases,0.56
15,5028.31,0.06,664.88,350.98,30,East,Furniture,Chairs & Chairmats,0.61
41,1085.61,0.04,-33.32,27.48,4,East,Technology,Computer Peripherals,0.75
2,24.96,0.05,-12.8,10.91,2.99,Central,Office Supplies,Binders and Binder Accessories,0.38
50,7703.9665,0,2446.5,175.99,8.99,South,Technology,Telephones and Communication,0.57
25,163.41,0.07,-91.28,6.23,6.97,West,Office Supplies,Binders and Binder Accessories,0.36
13,1160.59,0.01,-330.14,80.98,35,East,Office Supplies,Storage & Organization,0.83
9,206.04,0,-49.81,20.28,14.39,Central,Furniture,Office Furnishings,0.47
5,346.23,0,8.46,60.98,19.99,South,Office Supplies,Envelopes,0.38
19,467.4,0.01,-851.09,20.98,53.03,South,Office Supplies,Storage & Organization,0.78
2,201.178,0.07,-604.41,125.99,2.5,East,Technology,Telephones and Communication,0.6
25,2493.24,0.03,293.66,99.99,19.99,East,Technology,Computer Peripherals,0.52
22,249.24,0.06,-92.1,10.97,6.5,South,Technology,Computer Peripherals,0.64
26,299.11,0.05,40.03,11.34,5.01,West,Office Supplies,Paper,0.36
31,166.76,0.01,-46.03,4.98,4.75,Central,Office Supplies,Paper,0.36
43,1307.35,0.05,-154.24,30.42,8.65,Central,Technology,Computer Peripherals,0.74
3,523.58,0.01,-179.36,161.55,19.99,Central,Office Supplies,Storage & Organization,0.66
14,3950.6,0.02,-477.66,280.98,57,South,Furniture,Chairs & Chairmats,0.78
47,63.47,0,-19.92,1.26,0.7,South,Office Supplies,Rubber Bands,0.81
28,90.5,0.03,24.71,3.08,0.99,East,Office Supplies,Labels,0.37
48,385.99,0.09,-40.72,8.67,3.5,Central,Office Supplies,Appliances,0.58
34,507.66,0.1,106.71,15.98,4,West,Technology,Computer Peripherals,0.37
50,390.46,0.02,-171.17,7.3,7.72,West,Office Supplies,Binders and Binder Accessories,0.38
43,113.43,0.02,24.27,2.47,1.02,West,Office Supplies,Rubber Bands,0.38
37,3212.97,0.03,1125.42,83.93,19.99,West,Office Supplies,Envelopes,0.38
13,292.95,0.06,60.36,22.84,5.47,West,Office Supplies,Paper,0.39
22,668.39,0.07,344.61,30.93,3.92,Central,Furniture,Office Furnishings,0.44
16,4657.35,0.05,322.66,297.48,18.06,Central,Technology,Office Machines,0.6
7,2097.94,0.07,-404.05,296.18,54.12,Central,Furniture,Tables,0.76
44,809.77,0.1,83.48,20.28,6.68,East,Furniture,Office Furnishings,0.53
9,133.85,0.03,-5.28,13.48,4.51,South,Office Supplies,Storage & Organization,0.59
2,45.64,0.08,-0.11,15.57,1.39,Central,Office Supplies,Envelopes,0.38
21,4201.08,0.01,1162.76,194.3,11.54,Central,Furniture,Office Furnishings,0.59
41,8958.46,0.02,2593.14,209.84,21.21,Central,Furniture,Office Furnishings,0.59
33,4913.7,0,1054.93,145.45,17.85,Central,Technology,Office Machines,0.56
26,560.03,0.04,-139.87,21.66,13.99,South,Office Supplies,Appliances,0.52
25,157.4,0.07,-84,6.48,6.74,East,Office Supplies,Paper,0.37
12,254.12,0.06,-64.97,20.95,5.99,South,Technology,Computer Peripherals,0.65
37,767.04,0.02,238.84,20.89,1.99,South,Technology,Computer Peripherals,0.48
17,30.62,0.01,-1.56,1.76,0.7,Central,Office Supplies,Pens & Art Supplies,0.56
22,119.63,0.03,-27.39,5.08,3.63,Central,Furniture,Office Furnishings,0.51
40,177.92,0,-167.92,4.28,6.72,Central,Office Supplies,Paper,0.4
12,49.18,0.07,0.58,4.28,0.94,West,Office Supplies,Pens & Art Supplies,0.56
2,811.13,0.08,-517.47,415.88,11.37,Central,Office Supplies,Storage & Organization,0.57
11,323.91,0.09,-96.53,30.73,4,South,Technology,Computer Peripherals,0.75
10,185.59,0.1,12.01,19.98,5.77,South,Office Supplies,Paper,0.38
18,7168.15,0.05,1593.61,419.19,19.99,South,Office Supplies,Storage & Organization,0.58
48,379.78,0.1,-71.59,8.32,2.38,East,Technology,Computer Peripherals,0.74
33,750.86,0,302.12,21.38,2.99,East,Office Supplies,Binders and Binder Accessories,0.36
4,268.7105,0.09,-337.66,85.99,0.99,West,Technology,Telephones and Communication,0.55
24,68.5,0.07,2.69,2.78,1.49,West,Office Supplies,Binders and Binder Accessories,0.36
15,5296.19,0.1,1164.05,363.25,19.99,South,Office Supplies,Appliances,0.57
44,21532.26,0.09,8323.39,500.97,69.3,South,Technology,Office Machines,0.37
1,7.64,0.1,-6.6,4.76,3.01,South,Office Supplies,Paper,0.36
1,36.4,0.06,-41.56,24.92,12.98,East,Office Supplies,Binders and Binder Accessories,0.39
36,176.35,0.04,73.05,4.98,0.8,East,Office Supplies,Paper,0.36
40,1500.17,0.06,423.87,39.24,1.99,Central,Technology,Computer Peripherals,0.51
45,377.31,0.02,87.96,8.01,2.87,Central,Office Supplies,Paper,0.4
25,5811.72,0.03,2431.6,223.98,15.01,South,Office Supplies,Binders and Binder Accessories,0.38
30,15337.58,0.1,6670.41,525.98,19.99,East,Office Supplies,Binders and Binder Accessories,0.37
42,3883.4715,0.1,707.17,115.99,8.99,East,Technology,Telephones and Communication,0.58
50,7827.51,0.05,2992.8,159.99,5.5,South,Technology,Computer Peripherals,0.49
33,278.65,0.05,-36.34,8.32,2.38,South,Technology,Computer Peripherals,0.74
41,230.29,0,14.48,5.28,2.99,Central,Office Supplies,Binders and Binder Accessories,0.37
27,1592.0415,0,-52.7,65.99,19.99,Central,Technology,Telephones and Communication,0.59
16,659.5,0.09,248.98,41.94,2.99,West,Office Supplies,Binders and Binder Accessories,0.35
38,5679.59,0.09,-1763.75,154.13,69,East,Furniture,Tables,0.68
26,161.96,0,-51.12,5.78,5.67,South,Office Supplies,Paper,0.36
15,822.8425,0.1,4.39,65.99,5.92,Central,Technology,Telephones and Communication,0.55
26,1029.29,0.06,109.16,40.99,17.48,East,Office Supplies,Paper,0.36
50,413.37,0.04,-224.41,8.45,7.77,West,Office Supplies,"Scissors, Rulers and Trimmers",0.55
17,1721.641,0.04,242.44,115.99,4.23,West,Technology,Telephones and Communication,0.56
2,23.54,0.03,-14.47,8.6,6.19,South,Office Supplies,Binders and Binder Accessories,0.38
10,1539.83,0.08,34.85,165.2,19.99,South,Office Supplies,Storage & Organization,0.59
13,70.13,0.02,21.51,5.43,0.95,South,Office Supplies,Paper,0.36
5,59.76,0.04,-10.34,10.98,3.37,South,Office Supplies,"Scissors, Rulers and Trimmers",0.57
35,587.92,0.09,-7.92,16.91,6.25,South,Office Supplies,Storage & Organization,0.58
7,2171.464,0.04,-209.56,376.13,85.63,South,Furniture,Tables,0.74
6,195.75,0.02,-31.24,33.29,1.99,South,Technology,Computer Peripherals,0.41
16,950.464,0.02,-763.8,71.37,69,South,Furniture,Tables,0.68
4,705.687,0.03,-803.08,205.99,8.99,South,Technology,Telephones and Communication,0.6
48,2174.419,0.05,-211.7,55.99,5,West,Technology,Telephones and Communication,0.83
32,180.36,0.1,-111.8,5.98,4.69,East,Office Supplies,Storage & Organization,0.68
23,413.8,0.08,51.36,17.67,8.99,Central,Furniture,Office Furnishings,0.47
36,336.25,0,25.95,8.34,4.82,Central,Office Supplies,Paper,0.4
22,4001.4685,0.02,884.91,205.99,3,Central,Technology,Telephones and Communication,0.58
14,97.93,0.07,-616.81,3.48,49,Central,Office Supplies,Appliances,0.59
4,25.52,0.07,-1.99,5.98,1.49,Central,Office Supplies,Binders and Binder Accessories,0.39
46,487.5,0.05,-25.88,10.23,4.68,Central,Office Supplies,"Scissors, Rulers and Trimmers",0.59
9,59.35,0.02,-42.61,4.98,8.33,West,Office Supplies,Paper,0.38
46,1500.84,0.1,91.56,35.89,14.72,West,Office Supplies,Envelopes,0.4
45,98.64,0.03,-9.36,2.08,1.49,West,Office Supplies,Binders and Binder Accessories,0.38
1,184.18,0.08,-112.44,178.47,19.99,East,Office Supplies,Storage & Organization,0.55
50,8221.2935,0.06,2342.21,195.99,4.2,Central,Technology,Telephones and Communication,0.6
7,1158.26,0.06,170.08,172.99,19.99,Central,Office Supplies,Binders and Binder Accessories,0.39
